/data5/store1/wry-u22/anaconda3/envs/py311/lib/python3.11/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
cuda
Epoch   1 | Loss: 1366.894943
Epoch   2 | Loss: 1296.150360
Epoch   3 | Loss: 1266.593445
Epoch   4 | Loss: 1268.416153
Epoch   5 | Loss: 1263.666901
Epoch   6 | Loss: 1264.208084
Epoch   7 | Loss: 1266.328247
Epoch   8 | Loss: 1267.574585
Epoch   9 | Loss: 1263.923248
Epoch  10 | Loss: 1266.030396
Epoch  11 | Loss: 1261.269562
Epoch  12 | Loss: 1264.482330
Epoch  13 | Loss: 1267.071045
Epoch  14 | Loss: 1264.909256
Epoch  15 | Loss: 1266.353455
Epoch  16 | Loss: 1261.877747
Epoch  17 | Loss: 1264.483231
Epoch  18 | Loss: 1265.482956
Epoch  19 | Loss: 1264.900177
Epoch  20 | Loss: 1261.195908
Epoch  21 | Loss: 1261.036255
Epoch  22 | Loss: 1258.761002
Epoch  23 | Loss: 1253.092041
Epoch  24 | Loss: 1247.524170
Epoch  25 | Loss: 1237.006531
Epoch  26 | Loss: 1229.012314
Epoch  27 | Loss: 1215.705750
Epoch  28 | Loss: 1195.191315
Epoch  29 | Loss: 1178.854950
Epoch  30 | Loss: 1157.654053
Epoch  31 | Loss: 1146.557724
Epoch  32 | Loss: 1125.297928
Epoch  33 | Loss: 1110.224274
Epoch  34 | Loss: 1102.940704
Epoch  35 | Loss: 1091.059341
Epoch  36 | Loss: 1087.795654
Epoch  37 | Loss: 1077.888298
Epoch  38 | Loss: 1067.955017
Epoch  39 | Loss: 1069.250412
Epoch  40 | Loss: 1057.638809
Epoch  41 | Loss: 1049.686844
Epoch  42 | Loss: 1032.324020
Epoch  43 | Loss: 1021.399033
Epoch  44 | Loss: 1010.654793
Epoch  45 | Loss: 1003.887955
Epoch  46 | Loss: 986.231995
Epoch  47 | Loss: 957.227615
Epoch  48 | Loss: 936.465271
Epoch  49 | Loss: 907.167267
Epoch  50 | Loss: 893.438316
Epoch  51 | Loss: 871.635582
Epoch  52 | Loss: 846.543816
Epoch  53 | Loss: 835.975548
Epoch  54 | Loss: 822.732758
Epoch  55 | Loss: 803.303230
Epoch  56 | Loss: 790.538200
Epoch  57 | Loss: 777.957840
Epoch  58 | Loss: 771.826080
Epoch  59 | Loss: 754.466667
Epoch  60 | Loss: 750.165512
Epoch  61 | Loss: 744.618126
Epoch  62 | Loss: 731.607834
Epoch  63 | Loss: 717.491280
Epoch  64 | Loss: 710.256744
Epoch  65 | Loss: 701.277313
Epoch  66 | Loss: 700.918884
Epoch  67 | Loss: 688.867210
Epoch  68 | Loss: 680.298653
Epoch  69 | Loss: 672.054893
Epoch  70 | Loss: 659.761162
Epoch  71 | Loss: 648.894829
Epoch  72 | Loss: 639.387749
Epoch  73 | Loss: 643.673965
Epoch  74 | Loss: 646.767181
Epoch  75 | Loss: 618.709435
Epoch  76 | Loss: 601.551445
Epoch  77 | Loss: 589.914986
Epoch  78 | Loss: 582.054214
Epoch  79 | Loss: 573.022583
Epoch  80 | Loss: 563.948761
Epoch  81 | Loss: 554.773834
Epoch  82 | Loss: 555.028488
Epoch  83 | Loss: 544.119205
Epoch  84 | Loss: 539.447327
Epoch  85 | Loss: 530.275124
Epoch  86 | Loss: 524.844521
Epoch  87 | Loss: 522.143696
Epoch  88 | Loss: 515.123913
Epoch  89 | Loss: 515.574360
Epoch  90 | Loss: 511.232723
Epoch  91 | Loss: 516.270283
Epoch  92 | Loss: 510.394485
Epoch  93 | Loss: 503.191479
Epoch  94 | Loss: 504.400787
Epoch  95 | Loss: 506.816120
Epoch  96 | Loss: 496.606121
Epoch  97 | Loss: 497.895145
Epoch  98 | Loss: 495.657261
Epoch  99 | Loss: 497.893326
Epoch 100 | Loss: 483.527431
Epoch 101 | Loss: 481.135284
Epoch 102 | Loss: 480.943501
Epoch 103 | Loss: 481.414158
Epoch 104 | Loss: 484.227875
Epoch 105 | Loss: 476.499565
Epoch 106 | Loss: 468.836395
Epoch 107 | Loss: 467.653076
Epoch 108 | Loss: 463.526943
Epoch 109 | Loss: 462.031029
Epoch 110 | Loss: 465.849903
Epoch 111 | Loss: 457.296158
Epoch 112 | Loss: 461.575085
Epoch 113 | Loss: 465.103035
Epoch 114 | Loss: 455.017891
Epoch 115 | Loss: 448.823673
Epoch 116 | Loss: 446.462429
Epoch 117 | Loss: 446.096813
Epoch 118 | Loss: 443.060070
Epoch 119 | Loss: 450.634068
Epoch 120 | Loss: 437.527126
Epoch 121 | Loss: 438.595226
Epoch 122 | Loss: 439.928162
Epoch 123 | Loss: 434.236942
Epoch 124 | Loss: 438.474724
Epoch 125 | Loss: 433.331734
