nohup: 忽略输入
/data5/store1/wry-u22/anaconda3/envs/py311/lib/python3.11/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
cuda
Epoch   1 | Loss: 1185.717285
Epoch   2 | Loss: 1184.731308
Epoch   3 | Loss: 1183.402359
Epoch   4 | Loss: 1182.897629
Epoch   5 | Loss: 1181.758865
Epoch   6 | Loss: 1184.257523
Epoch   7 | Loss: 1183.314468
Epoch   8 | Loss: 1183.293182
Epoch   9 | Loss: 1182.950546
Epoch  10 | Loss: 1182.987625
Epoch  11 | Loss: 1184.352127
Epoch  12 | Loss: 1183.850021
Epoch  13 | Loss: 1184.475342
Epoch  14 | Loss: 1182.470734
Epoch  15 | Loss: 1181.729279
Epoch  16 | Loss: 1182.722397
Epoch  17 | Loss: 1181.401794
Epoch  18 | Loss: 1184.938721
Epoch  19 | Loss: 1180.683395
Epoch  20 | Loss: 1182.182114
Epoch  21 | Loss: 1181.065460
Epoch  22 | Loss: 1179.972397
Epoch  23 | Loss: 1178.614777
Epoch  24 | Loss: 1179.019287
Epoch  25 | Loss: 1166.555420
Epoch  26 | Loss: 1152.527603
Epoch  27 | Loss: 1098.435898
Epoch  28 | Loss: 1001.285301
Epoch  29 | Loss: 923.076653
Epoch  30 | Loss: 846.555084
Epoch  31 | Loss: 811.360924
Epoch  32 | Loss: 779.139381
Epoch  33 | Loss: 748.833374
Epoch  34 | Loss: 725.678711
Epoch  35 | Loss: 693.903931
Epoch  36 | Loss: 668.938522
Epoch  37 | Loss: 637.482559
Epoch  38 | Loss: 609.663300
Epoch  39 | Loss: 577.769196
Epoch  40 | Loss: 548.723518
Epoch  41 | Loss: 525.502789
Epoch  42 | Loss: 490.069424
Epoch  43 | Loss: 471.638882
Epoch  44 | Loss: 451.196789
Epoch  45 | Loss: 425.542927
Epoch  46 | Loss: 412.523113
Epoch  47 | Loss: 397.348347
Epoch  48 | Loss: 380.812176
Epoch  49 | Loss: 376.458626
Epoch  50 | Loss: 359.908817
Epoch  51 | Loss: 342.763832
Epoch  52 | Loss: 338.549793
Epoch  53 | Loss: 331.913792
Epoch  54 | Loss: 320.951881
Epoch  55 | Loss: 318.008205
Epoch  56 | Loss: 325.017906
Epoch  57 | Loss: 319.964817
Epoch  58 | Loss: 310.742378
Epoch  59 | Loss: 319.084606
Epoch  60 | Loss: 321.627605
Epoch  61 | Loss: 305.383507
Epoch  62 | Loss: 300.961479
Epoch  63 | Loss: 292.930859
Epoch  64 | Loss: 284.777771
Epoch  65 | Loss: 283.572338
Epoch  66 | Loss: 278.851479
Epoch  67 | Loss: 277.751459
Epoch  68 | Loss: 275.538879
Epoch  69 | Loss: 274.430157
Epoch  70 | Loss: 271.352907
