nohup: 忽略输入
/data5/store1/wry-u22/anaconda3/envs/py311/lib/python3.11/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
cuda
Epoch   1 | Loss: 777.730377
Epoch   2 | Loss: 778.466408
Epoch   3 | Loss: 778.827621
Epoch   4 | Loss: 778.339264
Epoch   5 | Loss: 780.288818
Epoch   6 | Loss: 779.374947
Epoch   7 | Loss: 779.453583
Epoch   8 | Loss: 778.919571
Epoch   9 | Loss: 778.706650
Epoch  10 | Loss: 778.693985
Epoch  11 | Loss: 777.720016
Epoch  12 | Loss: 777.845047
Epoch  13 | Loss: 776.566612
Epoch  14 | Loss: 772.533798
Epoch  15 | Loss: 768.210220
Epoch  16 | Loss: 757.780983
Epoch  17 | Loss: 738.766945
Epoch  18 | Loss: 705.530685
Epoch  19 | Loss: 670.177917
Epoch  20 | Loss: 648.427757
Epoch  21 | Loss: 622.245010
Epoch  22 | Loss: 606.126869
Epoch  23 | Loss: 590.245003
Epoch  24 | Loss: 575.606972
Epoch  25 | Loss: 563.589073
Epoch  26 | Loss: 550.690670
Epoch  27 | Loss: 538.753517
Epoch  28 | Loss: 530.729042
Epoch  29 | Loss: 519.452873
Epoch  30 | Loss: 507.384766
Epoch  31 | Loss: 496.020138
Epoch  32 | Loss: 482.842751
Epoch  33 | Loss: 469.639721
Epoch  34 | Loss: 454.991318
Epoch  35 | Loss: 441.738781
Epoch  36 | Loss: 426.527428
Epoch  37 | Loss: 412.368549
Epoch  38 | Loss: 398.333618
Epoch  39 | Loss: 384.732418
Epoch  40 | Loss: 369.936939
Epoch  41 | Loss: 355.992477
Epoch  42 | Loss: 340.444572
Epoch  43 | Loss: 324.378235
Epoch  44 | Loss: 310.670715
Epoch  45 | Loss: 296.719276
Epoch  46 | Loss: 281.924480
Epoch  47 | Loss: 268.242573
Epoch  48 | Loss: 258.508650
Epoch  49 | Loss: 248.007998
Epoch  50 | Loss: 238.141954
Epoch  51 | Loss: 230.145386
Epoch  52 | Loss: 222.689581
Epoch  53 | Loss: 215.166864
Epoch  54 | Loss: 211.093559
Epoch  55 | Loss: 208.666044
Epoch  56 | Loss: 200.823389
Epoch  57 | Loss: 194.706900
Epoch  58 | Loss: 189.849756
Epoch  59 | Loss: 185.652542
Epoch  60 | Loss: 180.741587
Epoch  61 | Loss: 178.123215
Epoch  62 | Loss: 175.055204
Epoch  63 | Loss: 173.470655
Epoch  64 | Loss: 170.789446
Epoch  65 | Loss: 167.070993
Epoch  66 | Loss: 164.804193
Epoch  67 | Loss: 162.839745
Epoch  68 | Loss: 160.367271
Epoch  69 | Loss: 158.674059
Epoch  70 | Loss: 156.734228
Epoch  71 | Loss: 154.637602
Epoch  72 | Loss: 153.170919
Epoch  73 | Loss: 153.024817
Epoch  74 | Loss: 150.761234
Epoch  75 | Loss: 148.310074
Epoch  76 | Loss: 146.954496
Epoch  77 | Loss: 147.308321
Epoch  78 | Loss: 147.439768
Epoch  79 | Loss: 144.978617
Epoch  80 | Loss: 145.086325
Epoch  81 | Loss: 140.129642
Epoch  82 | Loss: 138.529081
Epoch  83 | Loss: 137.858744
Epoch  84 | Loss: 136.525402
Epoch  85 | Loss: 134.869348
Epoch  86 | Loss: 133.075086
Epoch  87 | Loss: 134.334268
Epoch  88 | Loss: 134.649519
Epoch  89 | Loss: 132.806805
Epoch  90 | Loss: 133.065845
Epoch  91 | Loss: 128.891757
Epoch  92 | Loss: 127.179600
Epoch  93 | Loss: 126.559661
Epoch  94 | Loss: 125.752947
Epoch  95 | Loss: 125.750468
Epoch  96 | Loss: 123.600374
Epoch  97 | Loss: 124.004731
Epoch  98 | Loss: 121.545454
Epoch  99 | Loss: 120.453082
Epoch 100 | Loss: 119.468484
Epoch 101 | Loss: 120.271984
Epoch 102 | Loss: 118.112059
Epoch 103 | Loss: 118.562927
Epoch 104 | Loss: 118.092659
Epoch 105 | Loss: 117.377392
Epoch 106 | Loss: 116.580737
Epoch 107 | Loss: 114.357475
Epoch 108 | Loss: 113.818315
Epoch 109 | Loss: 112.302577
Epoch 110 | Loss: 111.826206
Epoch 111 | Loss: 110.942902
Epoch 112 | Loss: 110.432920
Epoch 113 | Loss: 109.805325
Epoch 114 | Loss: 108.467414
Epoch 115 | Loss: 107.879613
Epoch 116 | Loss: 107.806649
Epoch 117 | Loss: 107.399807
Epoch 118 | Loss: 107.369367
Epoch 119 | Loss: 107.307437
Epoch 120 | Loss: 106.002238
Epoch 121 | Loss: 105.092884
Epoch 122 | Loss: 103.699409
Epoch 123 | Loss: 102.828450
Epoch 124 | Loss: 102.208805
Epoch 125 | Loss: 101.948322
Epoch 126 | Loss: 101.382759
Epoch 127 | Loss: 102.005941
Epoch 128 | Loss: 104.240158
Epoch 129 | Loss: 101.649914
Epoch 130 | Loss: 99.253644
Epoch 131 | Loss: 98.578783
Epoch 132 | Loss: 98.270421
Epoch 133 | Loss: 98.512892
Epoch 134 | Loss: 97.160116
Epoch 135 | Loss: 97.429748
Epoch 136 | Loss: 99.852776
Epoch 137 | Loss: 97.075942
Epoch 138 | Loss: 95.531833
Epoch 139 | Loss: 96.030634
Epoch 140 | Loss: 95.282253
Epoch 141 | Loss: 94.638862
Epoch 142 | Loss: 94.290685
Epoch 143 | Loss: 93.221622
Epoch 144 | Loss: 92.929882
Epoch 145 | Loss: 93.039594
Epoch 146 | Loss: 92.340897
Epoch 147 | Loss: 92.242242
Epoch 148 | Loss: 92.754759
Epoch 149 | Loss: 94.497437
Epoch 150 | Loss: 94.155325
Epoch 151 | Loss: 95.545711
Epoch 152 | Loss: 94.892997
Epoch 153 | Loss: 94.591364
Epoch 154 | Loss: 96.315781
Epoch 155 | Loss: 92.043431
Epoch 156 | Loss: 91.860016
Epoch 157 | Loss: 90.852371
Epoch 158 | Loss: 91.056820
Epoch 159 | Loss: 89.890113
Epoch 160 | Loss: 88.822229
Epoch 161 | Loss: 88.093345
Epoch 162 | Loss: 88.122505
Epoch 163 | Loss: 87.316485
Epoch 164 | Loss: 86.753891
Epoch 165 | Loss: 86.779913
Epoch 166 | Loss: 86.303382
Epoch 167 | Loss: 86.391910
Epoch 168 | Loss: 86.077547
Epoch 169 | Loss: 85.792273
Epoch 170 | Loss: 85.890471
Epoch 171 | Loss: 85.226931
Epoch 172 | Loss: 85.018824
Epoch 173 | Loss: 85.640214
Epoch 174 | Loss: 85.645535
Epoch 175 | Loss: 85.648595
Epoch 176 | Loss: 85.225700
Epoch 177 | Loss: 84.403385
Epoch 178 | Loss: 83.964468
Epoch 179 | Loss: 83.777529
Epoch 180 | Loss: 83.728020
Epoch 181 | Loss: 83.505666
Epoch 182 | Loss: 83.011724
Epoch 183 | Loss: 82.885393
Epoch 184 | Loss: 82.931370
Epoch 185 | Loss: 82.810720
Epoch 186 | Loss: 82.460878
Epoch 187 | Loss: 81.974103
Epoch 188 | Loss: 82.157190
Epoch 189 | Loss: 81.849046
Epoch 190 | Loss: 82.084087
Epoch 191 | Loss: 81.964729
Epoch 192 | Loss: 81.769909
Epoch 193 | Loss: 81.379628
Epoch 194 | Loss: 81.582254
Epoch 195 | Loss: 80.527120
Epoch 196 | Loss: 80.498900
Epoch 197 | Loss: 80.318612
Epoch 198 | Loss: 80.373691
Epoch 199 | Loss: 79.596637
Epoch 200 | Loss: 79.750560
Epoch 201 | Loss: 79.796115
Epoch 202 | Loss: 79.454838
Epoch 203 | Loss: 79.114675
Epoch 204 | Loss: 79.603334
Epoch 205 | Loss: 78.663903
Epoch 206 | Loss: 78.351863
Epoch 207 | Loss: 78.105608
Epoch 208 | Loss: 78.164445
Epoch 209 | Loss: 78.219456
Epoch 210 | Loss: 77.759989
Epoch 211 | Loss: 77.754484
Epoch 212 | Loss: 77.496800
Epoch 213 | Loss: 77.189991
Epoch 214 | Loss: 77.480664
Epoch 215 | Loss: 78.154765
Epoch 216 | Loss: 77.717982
Epoch 217 | Loss: 76.940370
Epoch 218 | Loss: 76.889596
Epoch 219 | Loss: 76.437485
Epoch 220 | Loss: 76.050626
Epoch 221 | Loss: 76.157786
Epoch 222 | Loss: 76.138480
Epoch 223 | Loss: 76.406678
Epoch 224 | Loss: 76.267559
Epoch 225 | Loss: 75.438369
Epoch 226 | Loss: 75.273934
Epoch 227 | Loss: 75.406847
Epoch 228 | Loss: 74.997247
Epoch 229 | Loss: 75.334998
Epoch 230 | Loss: 75.031030
Epoch 231 | Loss: 75.091331
Epoch 232 | Loss: 74.804917
Epoch 233 | Loss: 77.046207
Epoch 234 | Loss: 75.647556
Epoch 235 | Loss: 74.594696
Epoch 236 | Loss: 74.505517
Epoch 237 | Loss: 74.314483
Epoch 238 | Loss: 75.596404
Epoch 239 | Loss: 76.362605
Epoch 240 | Loss: 74.335907
Epoch 241 | Loss: 74.468263
Epoch 242 | Loss: 74.673222
Epoch 243 | Loss: 73.563004
Epoch 244 | Loss: 72.906642
Epoch 245 | Loss: 73.592390
Epoch 246 | Loss: 73.222747
Epoch 247 | Loss: 73.127578
Epoch 248 | Loss: 73.960510
Epoch 249 | Loss: 75.108434
Epoch 250 | Loss: 74.560761
Epoch 251 | Loss: 72.176817
Epoch 252 | Loss: 72.170259
Epoch 253 | Loss: 71.865684
Epoch 254 | Loss: 72.611259
Epoch 255 | Loss: 72.038969
Epoch 256 | Loss: 72.951839
Epoch 257 | Loss: 71.763464
Epoch 258 | Loss: 72.063720
Epoch 259 | Loss: 72.209746
Epoch 260 | Loss: 71.607413
Epoch 261 | Loss: 71.989241
Epoch 262 | Loss: 71.586674
Epoch 263 | Loss: 71.175998
Epoch 264 | Loss: 71.027536
Epoch 265 | Loss: 70.943827
Epoch 266 | Loss: 71.490359
Epoch 267 | Loss: 70.721014
Epoch 268 | Loss: 70.074347
Epoch 269 | Loss: 69.977540
Epoch 270 | Loss: 70.367112
Epoch 271 | Loss: 70.090908
Epoch 272 | Loss: 70.401900
Epoch 273 | Loss: 70.591540
Epoch 274 | Loss: 70.508029
Epoch 275 | Loss: 70.453240
Epoch 276 | Loss: 72.457576
Epoch 277 | Loss: 72.125506
Epoch 278 | Loss: 70.110962
Epoch 279 | Loss: 69.917779
Epoch 280 | Loss: 69.663210
Epoch 281 | Loss: 69.686570
Epoch 282 | Loss: 69.263899
Epoch 283 | Loss: 69.279254
Epoch 284 | Loss: 69.985372
Epoch 285 | Loss: 69.457768
Epoch 286 | Loss: 69.124000
Epoch 287 | Loss: 68.896097
Epoch 288 | Loss: 68.974030
Epoch 289 | Loss: 68.446606
Epoch 290 | Loss: 68.786240
Epoch 291 | Loss: 68.579140
Epoch 292 | Loss: 68.561738
Epoch 293 | Loss: 68.866394
Epoch 294 | Loss: 69.924505
Epoch 295 | Loss: 68.269828
Epoch 296 | Loss: 68.341671
Epoch 297 | Loss: 68.218009
Epoch 298 | Loss: 68.030005
Epoch 299 | Loss: 67.715174
Epoch 300 | Loss: 68.293238
Epoch 301 | Loss: 67.539218
Epoch 302 | Loss: 67.318654
Epoch 303 | Loss: 67.263002
Epoch 304 | Loss: 67.287916
Epoch 305 | Loss: 67.625834
Epoch 306 | Loss: 67.569338
Epoch 307 | Loss: 67.526827
Epoch 308 | Loss: 66.930296
Epoch 309 | Loss: 66.821496
Epoch 310 | Loss: 66.868835
Epoch 311 | Loss: 66.696275
Epoch 312 | Loss: 66.738139
Epoch 313 | Loss: 66.565145
Epoch 314 | Loss: 66.340666
Epoch 315 | Loss: 66.431385
Epoch 316 | Loss: 66.446843
Epoch 317 | Loss: 66.527080
Epoch 318 | Loss: 66.620601
Epoch 319 | Loss: 66.979616
Epoch 320 | Loss: 66.540555
Epoch 321 | Loss: 66.374069
Epoch 322 | Loss: 66.043797
Epoch 323 | Loss: 65.731924
Epoch 324 | Loss: 65.736655
Epoch 325 | Loss: 65.773811
Epoch 326 | Loss: 65.431198
Epoch 327 | Loss: 65.401380
Epoch 328 | Loss: 65.650164
Epoch 329 | Loss: 65.539554
Epoch 330 | Loss: 65.176723
Epoch 331 | Loss: 65.618998
Epoch 332 | Loss: 65.094137
Epoch 333 | Loss: 65.492858
Epoch 334 | Loss: 65.003180
Epoch 335 | Loss: 65.514130
Epoch 336 | Loss: 65.513980
Epoch 337 | Loss: 64.795350
Epoch 338 | Loss: 64.782386
Epoch 339 | Loss: 64.968449
Epoch 340 | Loss: 64.388299
Epoch 341 | Loss: 64.872575
Epoch 342 | Loss: 65.049550
Epoch 343 | Loss: 64.965234
Epoch 344 | Loss: 65.570231
Epoch 345 | Loss: 65.070433
Epoch 346 | Loss: 64.707146
Epoch 347 | Loss: 64.997225
Epoch 348 | Loss: 64.013671
Epoch 349 | Loss: 64.084401
Epoch 350 | Loss: 63.980485
Epoch 351 | Loss: 64.060857
Epoch 352 | Loss: 63.917489
Epoch 353 | Loss: 63.673453
Epoch 354 | Loss: 63.597899
Epoch 355 | Loss: 63.645618
Epoch 356 | Loss: 63.620574
Epoch 357 | Loss: 63.310389
Epoch 358 | Loss: 63.655620
Epoch 359 | Loss: 63.435680
Epoch 360 | Loss: 63.288467
Epoch 361 | Loss: 63.007347
Epoch 362 | Loss: 63.330092
Epoch 363 | Loss: 63.032420
Epoch 364 | Loss: 63.024250
Epoch 365 | Loss: 63.725246
Epoch 366 | Loss: 63.225064
Epoch 367 | Loss: 62.941189
Epoch 368 | Loss: 62.709466
Epoch 369 | Loss: 62.659895
Epoch 370 | Loss: 62.812760
Epoch 371 | Loss: 62.509126
Epoch 372 | Loss: 62.562988
Epoch 373 | Loss: 62.575823
Epoch 374 | Loss: 63.516597
Epoch 375 | Loss: 62.674092
Epoch 376 | Loss: 63.825365
Epoch 377 | Loss: 63.063223
Epoch 378 | Loss: 62.630789
Epoch 379 | Loss: 63.072445
Epoch 380 | Loss: 62.086648
Epoch 381 | Loss: 62.046178
Epoch 382 | Loss: 62.060347
Epoch 383 | Loss: 61.976424
Epoch 384 | Loss: 62.213281
Epoch 385 | Loss: 61.505685
Epoch 386 | Loss: 62.357927
Epoch 387 | Loss: 61.878940
Epoch 388 | Loss: 61.490662
Epoch 389 | Loss: 61.542485
Epoch 390 | Loss: 61.690951
Epoch 391 | Loss: 61.728728
Epoch 392 | Loss: 61.456919
Epoch 393 | Loss: 61.980628
Epoch 394 | Loss: 61.361254
Epoch 395 | Loss: 61.121132
