nohup: 忽略输入
/data5/store1/wry-u22/anaconda3/envs/py311/lib/python3.11/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
cuda
Epoch   1 | Loss: 1330.437851
Epoch   2 | Loss: 1326.382858
Epoch   3 | Loss: 1326.709579
Epoch   4 | Loss: 1325.234039
Epoch   5 | Loss: 1323.814621
Epoch   6 | Loss: 1327.709625
Epoch   7 | Loss: 1323.199280
Epoch   8 | Loss: 1324.556442
Epoch   9 | Loss: 1326.208466
Epoch  10 | Loss: 1324.077576
Epoch  11 | Loss: 1325.976852
Epoch  12 | Loss: 1324.248184
Epoch  13 | Loss: 1323.097839
Epoch  14 | Loss: 1324.163193
Epoch  15 | Loss: 1322.669830
Epoch  16 | Loss: 1325.908615
Epoch  17 | Loss: 1325.226105
Epoch  18 | Loss: 1327.645676
Epoch  19 | Loss: 1325.421829
Epoch  20 | Loss: 1323.699280
Epoch  21 | Loss: 1326.762131
Epoch  22 | Loss: 1323.119858
Epoch  23 | Loss: 1323.926575
Epoch  24 | Loss: 1324.588211
Epoch  25 | Loss: 1326.169571
Epoch  26 | Loss: 1323.578720
Epoch  27 | Loss: 1323.035583
Epoch  28 | Loss: 1323.454987
Epoch  29 | Loss: 1322.648499
Epoch  30 | Loss: 1322.428955
Epoch  31 | Loss: 1320.016479
Epoch  32 | Loss: 1316.553299
Epoch  33 | Loss: 1313.642029
Epoch  34 | Loss: 1305.275589
Epoch  35 | Loss: 1289.759506
Epoch  36 | Loss: 1270.220917
Epoch  37 | Loss: 1231.497955
Epoch  38 | Loss: 1167.459717
Epoch  39 | Loss: 1063.882011
Epoch  40 | Loss: 962.817535
Epoch  41 | Loss: 939.855392
Epoch  42 | Loss: 903.685242
Epoch  43 | Loss: 892.417854
Epoch  44 | Loss: 887.826820
Epoch  45 | Loss: 868.380959
Epoch  46 | Loss: 875.886337
Epoch  47 | Loss: 876.902061
Epoch  48 | Loss: 868.426254
Epoch  49 | Loss: 850.339745
Epoch  50 | Loss: 863.041199
Epoch  51 | Loss: 851.533371
Epoch  52 | Loss: 841.759323
Epoch  53 | Loss: 841.276741
Epoch  54 | Loss: 829.771172
Epoch  55 | Loss: 816.576927
Epoch  56 | Loss: 809.659042
Epoch  57 | Loss: 809.760521
Epoch  58 | Loss: 805.406395
Epoch  59 | Loss: 800.206764
Epoch  60 | Loss: 801.978355
Epoch  61 | Loss: 806.478195
Epoch  62 | Loss: 803.471001
Epoch  63 | Loss: 796.827744
Epoch  64 | Loss: 789.436073
Epoch  65 | Loss: 782.623947
Epoch  66 | Loss: 785.586098
Epoch  67 | Loss: 791.483368
Epoch  68 | Loss: 783.434639
Epoch  69 | Loss: 773.734322
Epoch  70 | Loss: 771.145256
Epoch  71 | Loss: 770.785522
Epoch  72 | Loss: 767.994362
Epoch  73 | Loss: 759.985809
Epoch  74 | Loss: 765.414070
Epoch  75 | Loss: 770.109917
Epoch  76 | Loss: 761.346367
Epoch  77 | Loss: 754.039558
Epoch  78 | Loss: 749.077560
Epoch  79 | Loss: 747.222519
Epoch  80 | Loss: 749.304047
Epoch  81 | Loss: 743.711464
Epoch  82 | Loss: 733.723732
Epoch  83 | Loss: 728.598663
Epoch  84 | Loss: 724.187675
Epoch  85 | Loss: 719.393608
Epoch  86 | Loss: 721.759758
Epoch  87 | Loss: 709.038589
Epoch  88 | Loss: 705.791588
Epoch  89 | Loss: 706.509430
Epoch  90 | Loss: 703.146896
Epoch  91 | Loss: 693.611992
Epoch  92 | Loss: 685.038429
Epoch  93 | Loss: 680.637466
Epoch  94 | Loss: 681.408234
Epoch  95 | Loss: 664.954811
Epoch  96 | Loss: 666.077179
Epoch  97 | Loss: 667.087868
Epoch  98 | Loss: 679.441620
Epoch  99 | Loss: 682.620750
Epoch 100 | Loss: 669.273643
