nohup: 忽略输入
/data5/store1/wry-u22/anaconda3/envs/py311/lib/python3.11/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
cuda
Epoch   1 | Loss: 1543.922821
Epoch   2 | Loss: 1518.282822
Epoch   3 | Loss: 1488.581680
Epoch   4 | Loss: 1456.004333
Epoch   5 | Loss: 1440.566498
Epoch   6 | Loss: 1436.887589
Epoch   7 | Loss: 1436.694855
Epoch   8 | Loss: 1438.637405
Epoch   9 | Loss: 1441.219986
Epoch  10 | Loss: 1440.339783
Epoch  11 | Loss: 1437.436203
Epoch  12 | Loss: 1434.785370
Epoch  13 | Loss: 1434.652374
Epoch  14 | Loss: 1433.421768
Epoch  15 | Loss: 1436.425385
Epoch  16 | Loss: 1434.432785
Epoch  17 | Loss: 1431.872284
Epoch  18 | Loss: 1433.108688
Epoch  19 | Loss: 1430.419754
Epoch  20 | Loss: 1420.359177
Epoch  21 | Loss: 1407.231232
Epoch  22 | Loss: 1387.856720
Epoch  23 | Loss: 1354.398621
Epoch  24 | Loss: 1292.954910
Epoch  25 | Loss: 1240.017029
Epoch  26 | Loss: 1203.822205
Epoch  27 | Loss: 1171.156219
Epoch  28 | Loss: 1147.113525
Epoch  29 | Loss: 1119.276062
Epoch  30 | Loss: 1096.967484
Epoch  31 | Loss: 1072.283340
Epoch  32 | Loss: 1050.025795
Epoch  33 | Loss: 1025.896416
Epoch  34 | Loss: 1004.437454
Epoch  35 | Loss: 980.331299
Epoch  36 | Loss: 960.508484
Epoch  37 | Loss: 925.430313
Epoch  38 | Loss: 903.703522
Epoch  39 | Loss: 867.448456
Epoch  40 | Loss: 837.055092
Epoch  41 | Loss: 796.366928
Epoch  42 | Loss: 756.335724
Epoch  43 | Loss: 708.260208
Epoch  44 | Loss: 654.966331
Epoch  45 | Loss: 598.322960
Epoch  46 | Loss: 562.062042
Epoch  47 | Loss: 533.645367
Epoch  48 | Loss: 499.304642
Epoch  49 | Loss: 470.312740
Epoch  50 | Loss: 456.432480
Epoch  51 | Loss: 436.356918
Epoch  52 | Loss: 420.761875
Epoch  53 | Loss: 423.344189
Epoch  54 | Loss: 398.967537
Epoch  55 | Loss: 386.369804
Epoch  56 | Loss: 368.916145
Epoch  57 | Loss: 357.802391
Epoch  58 | Loss: 345.064026
Epoch  59 | Loss: 339.289059
Epoch  60 | Loss: 332.124428
Epoch  61 | Loss: 323.991707
Epoch  62 | Loss: 315.429459
Epoch  63 | Loss: 309.387493
Epoch  64 | Loss: 304.168201
Epoch  65 | Loss: 295.138794
Epoch  66 | Loss: 289.579304
Epoch  67 | Loss: 284.102123
Epoch  68 | Loss: 278.127052
Epoch  69 | Loss: 272.542446
Epoch  70 | Loss: 268.592743
Epoch  71 | Loss: 262.368681
Epoch  72 | Loss: 256.106918
Epoch  73 | Loss: 255.963673
Epoch  74 | Loss: 250.613979
Epoch  75 | Loss: 243.081762
Epoch  76 | Loss: 238.944073
Epoch  77 | Loss: 237.780725
Epoch  78 | Loss: 230.659475
Epoch  79 | Loss: 226.669331
Epoch  80 | Loss: 222.170218
Epoch  81 | Loss: 217.505388
Epoch  82 | Loss: 218.595467
Epoch  83 | Loss: 211.290934
Epoch  84 | Loss: 208.533205
Epoch  85 | Loss: 205.128138
Epoch  86 | Loss: 205.056416
Epoch  87 | Loss: 198.085880
Epoch  88 | Loss: 195.310205
Epoch  89 | Loss: 194.237730
Epoch  90 | Loss: 190.015619
Epoch  91 | Loss: 189.842001
Epoch  92 | Loss: 186.271938
Epoch  93 | Loss: 184.503357
Epoch  94 | Loss: 183.046341
Epoch  95 | Loss: 179.461111
Epoch  96 | Loss: 177.147493
Epoch  97 | Loss: 177.679903
Epoch  98 | Loss: 175.892973
Epoch  99 | Loss: 173.829382
Epoch 100 | Loss: 170.356123
Epoch 101 | Loss: 169.032129
Epoch 102 | Loss: 168.959808
Epoch 103 | Loss: 165.336542
Epoch 104 | Loss: 162.402605
Epoch 105 | Loss: 160.474150
Epoch 106 | Loss: 160.026970
