nohup: 忽略输入
/data5/store1/wry-u22/anaconda3/envs/py311/lib/python3.11/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
cuda
Epoch   1 | Loss: 1172.093506
Epoch   2 | Loss: 1172.220016
Epoch   3 | Loss: 1171.723160
Epoch   4 | Loss: 1170.882050
Epoch   5 | Loss: 1171.428726
Epoch   6 | Loss: 1170.269928
Epoch   7 | Loss: 1169.370117
Epoch   8 | Loss: 1171.816956
Epoch   9 | Loss: 1170.076996
Epoch  10 | Loss: 1171.228241
Epoch  11 | Loss: 1170.064484
Epoch  12 | Loss: 1170.760864
Epoch  13 | Loss: 1169.111282
Epoch  14 | Loss: 1170.635498
Epoch  15 | Loss: 1170.652908
Epoch  16 | Loss: 1170.362061
Epoch  17 | Loss: 1170.021332
Epoch  18 | Loss: 1172.502457
Epoch  19 | Loss: 1170.981613
Epoch  20 | Loss: 1169.444672
Epoch  21 | Loss: 1170.015594
Epoch  22 | Loss: 1173.188263
Epoch  23 | Loss: 1172.858887
Epoch  24 | Loss: 1170.890915
Epoch  25 | Loss: 1167.869736
Epoch  26 | Loss: 1165.842026
Epoch  27 | Loss: 1163.581192
Epoch  28 | Loss: 1155.451080
Epoch  29 | Loss: 1129.066284
Epoch  30 | Loss: 1027.488838
Epoch  31 | Loss: 831.158813
Epoch  32 | Loss: 764.288132
Epoch  33 | Loss: 669.036057
Epoch  34 | Loss: 599.052406
Epoch  35 | Loss: 516.932426
Epoch  36 | Loss: 491.773109
Epoch  37 | Loss: 450.693584
Epoch  38 | Loss: 431.238377
Epoch  39 | Loss: 417.353405
Epoch  40 | Loss: 402.687172
Epoch  41 | Loss: 394.347412
Epoch  42 | Loss: 395.380970
Epoch  43 | Loss: 396.646748
Epoch  44 | Loss: 385.720963
Epoch  45 | Loss: 377.400631
Epoch  46 | Loss: 375.816898
Epoch  47 | Loss: 373.904316
Epoch  48 | Loss: 372.017715
Epoch  49 | Loss: 372.529079
Epoch  50 | Loss: 378.371132
Epoch  51 | Loss: 361.724739
Epoch  52 | Loss: 359.736179
Epoch  53 | Loss: 356.286449
Epoch  54 | Loss: 357.217049
Epoch  55 | Loss: 353.197918
Epoch  56 | Loss: 351.065090
Epoch  57 | Loss: 348.839024
Epoch  58 | Loss: 347.739956
Epoch  59 | Loss: 344.803852
Epoch  60 | Loss: 344.741619
Epoch  61 | Loss: 347.368309
Epoch  62 | Loss: 353.364380
Epoch  63 | Loss: 352.671574
Epoch  64 | Loss: 343.538036
Epoch  65 | Loss: 339.500404
Epoch  66 | Loss: 334.188023
Epoch  67 | Loss: 340.534435
Epoch  68 | Loss: 335.684368
Epoch  69 | Loss: 330.169117
Epoch  70 | Loss: 327.831566
Epoch  71 | Loss: 326.070023
Epoch  72 | Loss: 326.720448
Epoch  73 | Loss: 324.492512
Epoch  74 | Loss: 322.128357
Epoch  75 | Loss: 324.751785
Epoch  76 | Loss: 319.876320
Epoch  77 | Loss: 319.737553
Epoch  78 | Loss: 316.691498
Epoch  79 | Loss: 315.113125
Epoch  80 | Loss: 315.943363
Epoch  81 | Loss: 317.037186
Epoch  82 | Loss: 311.773403
Epoch  83 | Loss: 311.093761
Epoch  84 | Loss: 309.373905
Epoch  85 | Loss: 311.353451
Epoch  86 | Loss: 312.969738
Epoch  87 | Loss: 307.433144
Epoch  88 | Loss: 311.548813
Epoch  89 | Loss: 302.823528
Epoch  90 | Loss: 302.244083
Epoch  91 | Loss: 300.345158
Epoch  92 | Loss: 300.818146
Epoch  93 | Loss: 305.846706
Epoch  94 | Loss: 302.143635
Epoch  95 | Loss: 300.981121
Epoch  96 | Loss: 299.054863
Epoch  97 | Loss: 304.425861
Epoch  98 | Loss: 297.999554
Epoch  99 | Loss: 294.113953
Epoch 100 | Loss: 291.466953
Epoch 101 | Loss: 289.997124
Epoch 102 | Loss: 289.294998
Epoch 103 | Loss: 289.399918
Epoch 104 | Loss: 287.811222
Epoch 105 | Loss: 288.005856
Epoch 106 | Loss: 286.476860
Epoch 107 | Loss: 283.573139
Epoch 108 | Loss: 288.393383
Epoch 109 | Loss: 292.251823
Epoch 110 | Loss: 291.620274
Epoch 111 | Loss: 284.864353
Epoch 112 | Loss: 281.866653
Epoch 113 | Loss: 280.465462
Epoch 114 | Loss: 276.730545
Epoch 115 | Loss: 277.513348
Epoch 116 | Loss: 276.032516
Epoch 117 | Loss: 277.818012
Epoch 118 | Loss: 281.664017
Epoch 119 | Loss: 277.202091
Epoch 120 | Loss: 271.787498
Epoch 121 | Loss: 270.577377
Epoch 122 | Loss: 269.667709
Epoch 123 | Loss: 268.935379
Epoch 124 | Loss: 269.449635
Epoch 125 | Loss: 268.412554
Epoch 126 | Loss: 267.777172
Epoch 127 | Loss: 265.811008
Epoch 128 | Loss: 268.113497
Epoch 129 | Loss: 267.854820
Epoch 130 | Loss: 263.326002
Epoch 131 | Loss: 261.749634
Epoch 132 | Loss: 260.140764
Epoch 133 | Loss: 259.767052
Epoch 134 | Loss: 262.346066
Epoch 135 | Loss: 262.041662
Epoch 136 | Loss: 260.015720
Epoch 137 | Loss: 256.506449
Epoch 138 | Loss: 257.246401
Epoch 139 | Loss: 259.262295
Epoch 140 | Loss: 262.671221
Epoch 141 | Loss: 260.700527
Epoch 142 | Loss: 260.100813
Epoch 143 | Loss: 253.583406
Epoch 144 | Loss: 249.915741
Epoch 145 | Loss: 250.048321
Epoch 146 | Loss: 249.971159
Epoch 147 | Loss: 251.329914
Epoch 148 | Loss: 254.171124
Epoch 149 | Loss: 259.544823
Epoch 150 | Loss: 249.301388
Epoch 151 | Loss: 248.953018
Epoch 152 | Loss: 247.379061
Epoch 153 | Loss: 244.963873
Epoch 154 | Loss: 245.780571
Epoch 155 | Loss: 247.914082
Epoch 156 | Loss: 243.792522
Epoch 157 | Loss: 241.740490
Epoch 158 | Loss: 241.193876
Epoch 159 | Loss: 246.801130
Epoch 160 | Loss: 242.439655
Epoch 161 | Loss: 240.263281
Epoch 162 | Loss: 238.057438
Epoch 163 | Loss: 236.152729
Epoch 164 | Loss: 234.921730
Epoch 165 | Loss: 237.291920
Epoch 166 | Loss: 239.271696
Epoch 167 | Loss: 242.578812
Epoch 168 | Loss: 237.685049
Epoch 169 | Loss: 235.914663
Epoch 170 | Loss: 232.154688
Epoch 171 | Loss: 231.964678
Epoch 172 | Loss: 230.729958
Epoch 173 | Loss: 230.291283
Epoch 174 | Loss: 229.508419
Epoch 175 | Loss: 228.313593
Epoch 176 | Loss: 227.982973
Epoch 177 | Loss: 228.891663
Epoch 178 | Loss: 226.346478
Epoch 179 | Loss: 226.813225
Epoch 180 | Loss: 228.053415
Epoch 181 | Loss: 226.012098
Epoch 182 | Loss: 224.833895
Epoch 183 | Loss: 224.915237
Epoch 184 | Loss: 223.766483
Epoch 185 | Loss: 224.525627
Epoch 186 | Loss: 222.471466
Epoch 187 | Loss: 222.844570
Epoch 188 | Loss: 221.490833
Epoch 189 | Loss: 220.151884
Epoch 190 | Loss: 219.746935
Epoch 191 | Loss: 219.235445
Epoch 192 | Loss: 218.171379
Epoch 193 | Loss: 217.551508
Epoch 194 | Loss: 217.985546
Epoch 195 | Loss: 218.820904
Epoch 196 | Loss: 223.671074
Epoch 197 | Loss: 216.605469
Epoch 198 | Loss: 219.773186
Epoch 199 | Loss: 214.582151
Epoch 200 | Loss: 213.773966
Epoch 201 | Loss: 214.339869
Epoch 202 | Loss: 213.855572
Epoch 203 | Loss: 212.656717
Epoch 204 | Loss: 212.361668
Epoch 205 | Loss: 214.381487
Epoch 206 | Loss: 213.089521
Epoch 207 | Loss: 214.218758
Epoch 208 | Loss: 211.947206
Epoch 209 | Loss: 211.815756
Epoch 210 | Loss: 209.304607
Epoch 211 | Loss: 209.412069
Epoch 212 | Loss: 216.600498
Epoch 213 | Loss: 218.527018
Epoch 214 | Loss: 212.071877
Epoch 215 | Loss: 211.852697
Epoch 216 | Loss: 208.584414
Epoch 217 | Loss: 208.270882
Epoch 218 | Loss: 206.589565
Epoch 219 | Loss: 206.453274
Epoch 220 | Loss: 205.740524
Epoch 221 | Loss: 204.208612
Epoch 222 | Loss: 204.803783
Epoch 223 | Loss: 203.157856
Epoch 224 | Loss: 203.858315
Epoch 225 | Loss: 203.464508
Epoch 226 | Loss: 205.363504
Epoch 227 | Loss: 207.277327
Epoch 228 | Loss: 210.563173
Epoch 229 | Loss: 210.774424
Epoch 230 | Loss: 203.365917
Epoch 231 | Loss: 202.050905
Epoch 232 | Loss: 200.799828
Epoch 233 | Loss: 200.411379
Epoch 234 | Loss: 201.538284
Epoch 235 | Loss: 202.732357
Epoch 236 | Loss: 199.629305
Epoch 237 | Loss: 199.566708
Epoch 238 | Loss: 201.008900
Epoch 239 | Loss: 199.214592
Epoch 240 | Loss: 198.299131
Epoch 241 | Loss: 198.647509
Epoch 242 | Loss: 198.240108
Epoch 243 | Loss: 197.055885
Epoch 244 | Loss: 197.114161
Epoch 245 | Loss: 196.848619
Epoch 246 | Loss: 197.115091
Epoch 247 | Loss: 196.121519
Epoch 248 | Loss: 195.606516
Epoch 249 | Loss: 195.172699
Epoch 250 | Loss: 195.030516
Epoch 251 | Loss: 195.838903
Epoch 252 | Loss: 195.562300
Epoch 253 | Loss: 195.484770
Epoch 254 | Loss: 195.539780
Epoch 255 | Loss: 194.246773
Epoch 256 | Loss: 194.046989
Epoch 257 | Loss: 195.280865
Epoch 258 | Loss: 194.652298
Epoch 259 | Loss: 192.198606
Epoch 260 | Loss: 194.137842
Epoch 261 | Loss: 192.098665
Epoch 262 | Loss: 191.786570
Epoch 263 | Loss: 192.218863
Epoch 264 | Loss: 192.146835
Epoch 265 | Loss: 193.504339
Epoch 266 | Loss: 191.734697
Epoch 267 | Loss: 194.513657
Epoch 268 | Loss: 195.140537
Epoch 269 | Loss: 196.782028
Epoch 270 | Loss: 194.228626
Epoch 271 | Loss: 189.993021
Epoch 272 | Loss: 189.075897
Epoch 273 | Loss: 191.077526
Epoch 274 | Loss: 190.328590
Epoch 275 | Loss: 188.397472
Epoch 276 | Loss: 188.435579
Epoch 277 | Loss: 189.529280
Epoch 278 | Loss: 187.710894
Epoch 279 | Loss: 187.876278
Epoch 280 | Loss: 187.980091
Epoch 281 | Loss: 188.365055
Epoch 282 | Loss: 188.696712
Epoch 283 | Loss: 189.864750
Epoch 284 | Loss: 187.502935
Epoch 285 | Loss: 189.871140
Epoch 286 | Loss: 188.046370
Epoch 287 | Loss: 187.689426
Epoch 288 | Loss: 185.820553
Epoch 289 | Loss: 186.720482
Epoch 290 | Loss: 187.338356
Epoch 291 | Loss: 186.119335
Epoch 292 | Loss: 186.009594
Epoch 293 | Loss: 184.584396
Epoch 294 | Loss: 184.778740
Epoch 295 | Loss: 184.319294
Epoch 296 | Loss: 183.838158
Epoch 297 | Loss: 184.540735
Epoch 298 | Loss: 183.227514
Epoch 299 | Loss: 183.458227
Epoch 300 | Loss: 183.079618
Epoch 301 | Loss: 183.956982
Epoch 302 | Loss: 183.504429
Epoch 303 | Loss: 182.488977
Epoch 304 | Loss: 181.939110
Epoch 305 | Loss: 185.728117
Epoch 306 | Loss: 182.401131
Epoch 307 | Loss: 183.644749
Epoch 308 | Loss: 182.863523
Epoch 309 | Loss: 181.154009
Epoch 310 | Loss: 180.603556
Epoch 311 | Loss: 180.893284
Epoch 312 | Loss: 181.517246
Epoch 313 | Loss: 182.005379
Epoch 314 | Loss: 181.210249
Epoch 315 | Loss: 185.641035
Epoch 316 | Loss: 188.784681
Epoch 317 | Loss: 179.430550
Epoch 318 | Loss: 181.198889
Epoch 319 | Loss: 179.476517
Epoch 320 | Loss: 180.993938
Epoch 321 | Loss: 180.990738
Epoch 322 | Loss: 181.369631
Epoch 323 | Loss: 179.447449
Epoch 324 | Loss: 179.607323
Epoch 325 | Loss: 179.755672
Epoch 326 | Loss: 180.567333
Epoch 327 | Loss: 177.462234
Epoch 328 | Loss: 177.645800
Epoch 329 | Loss: 179.729000
Epoch 330 | Loss: 178.749386
Epoch 331 | Loss: 177.459513
Epoch 332 | Loss: 176.962643
Epoch 333 | Loss: 176.994812
Epoch 334 | Loss: 177.062675
Epoch 335 | Loss: 177.508438
Epoch 336 | Loss: 176.582031
Epoch 337 | Loss: 177.267164
Epoch 338 | Loss: 178.850769
Epoch 339 | Loss: 177.856775
Epoch 340 | Loss: 177.864058
Epoch 341 | Loss: 177.027515
Epoch 342 | Loss: 175.114323
Epoch 343 | Loss: 175.807022
Epoch 344 | Loss: 174.948759
Epoch 345 | Loss: 174.743591
Epoch 346 | Loss: 177.343662
Epoch 347 | Loss: 175.989803
Epoch 348 | Loss: 174.561129
Epoch 349 | Loss: 177.532646
Epoch 350 | Loss: 174.883701
Epoch 351 | Loss: 174.082586
Epoch 352 | Loss: 173.771969
Epoch 353 | Loss: 174.446186
Epoch 354 | Loss: 174.672770
Epoch 355 | Loss: 174.356911
Epoch 356 | Loss: 174.024607
Epoch 357 | Loss: 174.494066
Epoch 358 | Loss: 175.498339
Epoch 359 | Loss: 173.529083
Epoch 360 | Loss: 172.930136
Epoch 361 | Loss: 172.587679
Epoch 362 | Loss: 172.105019
Epoch 363 | Loss: 172.450682
Epoch 364 | Loss: 178.275974
Epoch 365 | Loss: 178.129206
Epoch 366 | Loss: 177.884176
Epoch 367 | Loss: 176.071562
Epoch 368 | Loss: 176.196056
Epoch 369 | Loss: 172.240038
Epoch 370 | Loss: 171.406729
Epoch 371 | Loss: 171.375803
Epoch 372 | Loss: 170.883028
Epoch 373 | Loss: 170.661009
Epoch 374 | Loss: 171.123705
Epoch 375 | Loss: 170.255859
Epoch 376 | Loss: 171.988081
Epoch 377 | Loss: 171.218290
Epoch 378 | Loss: 170.415182
Epoch 379 | Loss: 171.686911
Epoch 380 | Loss: 169.818138
Epoch 381 | Loss: 170.292183
Epoch 382 | Loss: 169.902958
Epoch 383 | Loss: 169.608618
Epoch 384 | Loss: 169.372322
Epoch 385 | Loss: 169.322845
Epoch 386 | Loss: 170.026257
Epoch 387 | Loss: 171.792631
Epoch 388 | Loss: 169.294155
Epoch 389 | Loss: 168.815966
Epoch 390 | Loss: 168.720947
Epoch 391 | Loss: 168.059296
Epoch 392 | Loss: 168.461679
Epoch 393 | Loss: 167.815851
Epoch 394 | Loss: 167.779392
Epoch 395 | Loss: 169.828329
Epoch 396 | Loss: 168.397642
