/data5/store1/wry-u22/anaconda3/envs/py311/lib/python3.11/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
cuda
Epoch   1 | Loss: 1132.293625
Epoch   2 | Loss: 1084.566406
Epoch   3 | Loss: 1063.898270
Epoch   4 | Loss: 1067.041885
Epoch   5 | Loss: 1064.450256
Epoch   6 | Loss: 1063.384254
Epoch   7 | Loss: 1063.395569
Epoch   8 | Loss: 1063.653915
Epoch   9 | Loss: 1064.443825
Epoch  10 | Loss: 1064.910812
Epoch  11 | Loss: 1063.116547
Epoch  12 | Loss: 1064.082245
Epoch  13 | Loss: 1061.292267
Epoch  14 | Loss: 1055.314171
Epoch  15 | Loss: 1041.648766
Epoch  16 | Loss: 1012.311050
Epoch  17 | Loss: 983.910667
Epoch  18 | Loss: 969.062080
Epoch  19 | Loss: 961.721298
Epoch  20 | Loss: 957.051048
Epoch  21 | Loss: 952.878838
Epoch  22 | Loss: 946.032364
Epoch  23 | Loss: 941.657433
Epoch  24 | Loss: 929.416222
Epoch  25 | Loss: 915.801193
Epoch  26 | Loss: 903.930153
Epoch  27 | Loss: 884.221649
Epoch  28 | Loss: 852.279251
Epoch  29 | Loss: 800.556488
Epoch  30 | Loss: 748.869194
Epoch  31 | Loss: 690.254639
Epoch  32 | Loss: 636.573006
Epoch  33 | Loss: 599.664192
Epoch  34 | Loss: 534.658325
Epoch  35 | Loss: 477.246094
Epoch  36 | Loss: 425.674763
Epoch  37 | Loss: 394.758171
Epoch  38 | Loss: 378.678368
Epoch  39 | Loss: 355.619995
Epoch  40 | Loss: 346.213715
Epoch  41 | Loss: 326.436172
Epoch  42 | Loss: 313.128529
Epoch  43 | Loss: 301.412590
Epoch  44 | Loss: 295.066380
Epoch  45 | Loss: 289.868546
Epoch  46 | Loss: 279.282467
Epoch  47 | Loss: 273.952175
Epoch  48 | Loss: 265.972527
Epoch  49 | Loss: 260.643648
Epoch  50 | Loss: 260.219246
Epoch  51 | Loss: 263.890419
Epoch  52 | Loss: 264.604523
Epoch  53 | Loss: 254.688972
Epoch  54 | Loss: 246.370430
Epoch  55 | Loss: 238.332647
Epoch  56 | Loss: 232.460289
Epoch  57 | Loss: 228.038761
Epoch  58 | Loss: 225.435448
Epoch  59 | Loss: 227.757792
Epoch  60 | Loss: 227.003130
Epoch  61 | Loss: 216.202459
Epoch  62 | Loss: 214.824980
Epoch  63 | Loss: 215.236162
Epoch  64 | Loss: 215.096306
Epoch  65 | Loss: 210.801830
Epoch  66 | Loss: 207.260565
Epoch  67 | Loss: 201.025229
Epoch  68 | Loss: 199.105768
Epoch  69 | Loss: 197.132395
Epoch  70 | Loss: 191.428043
Epoch  71 | Loss: 187.415926
Epoch  72 | Loss: 185.238169
Epoch  73 | Loss: 183.877718
Epoch  74 | Loss: 178.958517
Epoch  75 | Loss: 177.050877
Epoch  76 | Loss: 174.998789
Epoch  77 | Loss: 170.979921
Epoch  78 | Loss: 172.103189
Epoch  79 | Loss: 169.461092
Epoch  80 | Loss: 162.817036
Epoch  81 | Loss: 159.790033
Epoch  82 | Loss: 160.682192
Epoch  83 | Loss: 158.172853
Epoch  84 | Loss: 155.939810
Epoch  85 | Loss: 152.555626
Epoch  86 | Loss: 148.373337
Epoch  87 | Loss: 157.544121
Epoch  88 | Loss: 155.476267
Epoch  89 | Loss: 150.451624
Epoch  90 | Loss: 144.832737
Epoch  91 | Loss: 140.731102
Epoch  92 | Loss: 135.123917
Epoch  93 | Loss: 133.678739
Epoch  94 | Loss: 132.708203
Epoch  95 | Loss: 130.556211
Epoch  96 | Loss: 128.600865
Epoch  97 | Loss: 128.095194
Epoch  98 | Loss: 129.634477
Epoch  99 | Loss: 130.463612
Epoch 100 | Loss: 124.744899
Epoch 101 | Loss: 121.699626
Epoch 102 | Loss: 121.767597
Epoch 103 | Loss: 121.442163
Epoch 104 | Loss: 120.374281
Epoch 105 | Loss: 119.302267
Epoch 106 | Loss: 119.145218
Epoch 107 | Loss: 118.186998
Epoch 108 | Loss: 118.277561
Epoch 109 | Loss: 115.100074
Epoch 110 | Loss: 113.369219
Epoch 111 | Loss: 110.595903
Epoch 112 | Loss: 110.077577
Epoch 113 | Loss: 111.798287
Epoch 114 | Loss: 109.353861
Epoch 115 | Loss: 107.734972
Epoch 116 | Loss: 111.020329
Epoch 117 | Loss: 110.546503
Epoch 118 | Loss: 107.754348
Epoch 119 | Loss: 105.317772
Epoch 120 | Loss: 107.132669
Epoch 121 | Loss: 105.475691
Epoch 122 | Loss: 103.248959
Epoch 123 | Loss: 101.318875
Epoch 124 | Loss: 101.217833
Epoch 125 | Loss: 101.137139
Epoch 126 | Loss: 103.372666
Epoch 127 | Loss: 104.012981
Epoch 128 | Loss: 98.678165
Epoch 129 | Loss: 100.410808
Epoch 130 | Loss: 106.551872
Epoch 131 | Loss: 100.136575
Epoch 132 | Loss: 104.717268
Epoch 133 | Loss: 99.068729
Epoch 134 | Loss: 98.390118
Epoch 135 | Loss: 96.289263
Epoch 136 | Loss: 95.367490
Epoch 137 | Loss: 95.142030
Epoch 138 | Loss: 95.599567
Epoch 139 | Loss: 92.739235
Epoch 140 | Loss: 94.338195
Epoch 141 | Loss: 94.585634
Epoch 142 | Loss: 95.307220
Epoch 143 | Loss: 93.026968
Epoch 144 | Loss: 93.474245
Epoch 145 | Loss: 94.317638
Epoch 146 | Loss: 93.764934
Epoch 147 | Loss: 91.866972
Epoch 148 | Loss: 90.055900
Epoch 149 | Loss: 88.145703
Epoch 150 | Loss: 88.231678
Epoch 151 | Loss: 91.114674
Epoch 152 | Loss: 89.132079
Epoch 153 | Loss: 86.879004
Epoch 154 | Loss: 87.109530
Epoch 155 | Loss: 86.928440
Epoch 156 | Loss: 88.740511
Epoch 157 | Loss: 88.823880
Epoch 158 | Loss: 87.575974
Epoch 159 | Loss: 85.565360
Epoch 160 | Loss: 85.541669
Epoch 161 | Loss: 85.536283
Epoch 162 | Loss: 84.603174
Epoch 163 | Loss: 84.800660
Epoch 164 | Loss: 86.743102
Epoch 165 | Loss: 85.902290
Epoch 166 | Loss: 87.850541
Epoch 167 | Loss: 82.920190
Epoch 168 | Loss: 83.889978
Epoch 169 | Loss: 87.279807
Epoch 170 | Loss: 82.951614
Epoch 171 | Loss: 82.727365
Epoch 172 | Loss: 83.852196
Epoch 173 | Loss: 83.842507
Epoch 174 | Loss: 85.373102
Epoch 175 | Loss: 84.679354
Epoch 176 | Loss: 81.518796
Epoch 177 | Loss: 80.936119
Epoch 178 | Loss: 79.307912
Epoch 179 | Loss: 79.134718
Epoch 180 | Loss: 78.763643
Epoch 181 | Loss: 77.917982
Epoch 182 | Loss: 79.089713
Epoch 183 | Loss: 79.934507
Epoch 184 | Loss: 82.669820
Epoch 185 | Loss: 85.955544
Epoch 186 | Loss: 78.929121
Epoch 187 | Loss: 78.769970
Epoch 188 | Loss: 78.806998
Epoch 189 | Loss: 77.636047
Epoch 190 | Loss: 78.726265
Epoch 191 | Loss: 78.701995
Epoch 192 | Loss: 81.172942
Epoch 193 | Loss: 78.013316
Epoch 194 | Loss: 74.908073
Epoch 195 | Loss: 75.846581
Epoch 196 | Loss: 75.842711
Epoch 197 | Loss: 75.423271
Epoch 198 | Loss: 74.765437
Epoch 199 | Loss: 74.593568
Epoch 200 | Loss: 75.685700
Epoch 201 | Loss: 74.679030
Epoch 202 | Loss: 73.953811
Epoch 203 | Loss: 74.066129
Epoch 204 | Loss: 73.192912
Epoch 205 | Loss: 72.866047
Epoch 206 | Loss: 77.118785
Epoch 207 | Loss: 74.623524
Epoch 208 | Loss: 72.724087
Epoch 209 | Loss: 71.586293
Epoch 210 | Loss: 72.592157
Epoch 211 | Loss: 72.341470
Epoch 212 | Loss: 72.117121
Epoch 213 | Loss: 72.593060
Epoch 214 | Loss: 71.707341
Epoch 215 | Loss: 71.568088
Epoch 216 | Loss: 72.554091
Epoch 217 | Loss: 72.215810
Epoch 218 | Loss: 70.112802
Epoch 219 | Loss: 72.144217
Epoch 220 | Loss: 70.575736
Epoch 221 | Loss: 70.426177
Epoch 222 | Loss: 69.398752
Epoch 223 | Loss: 69.316340
Epoch 224 | Loss: 69.166616
Epoch 225 | Loss: 70.461330
Epoch 226 | Loss: 69.258087
Epoch 227 | Loss: 70.058902
Epoch 228 | Loss: 69.685558
Epoch 229 | Loss: 69.322102
Epoch 230 | Loss: 68.372757
Epoch 231 | Loss: 69.212258
Epoch 232 | Loss: 69.328910
Epoch 233 | Loss: 68.049735
Epoch 234 | Loss: 69.049962
Epoch 235 | Loss: 70.234129
Epoch 236 | Loss: 70.316731
Epoch 237 | Loss: 68.835919
Epoch 238 | Loss: 68.048216
Epoch 239 | Loss: 69.616754
Epoch 240 | Loss: 66.484962
Epoch 241 | Loss: 67.062044
Epoch 242 | Loss: 68.990303
Epoch 243 | Loss: 72.609924
Epoch 244 | Loss: 73.456691
Epoch 245 | Loss: 71.783330
Epoch 246 | Loss: 69.063627
Epoch 247 | Loss: 70.409726
Epoch 248 | Loss: 66.065552
Epoch 249 | Loss: 65.654388
Epoch 250 | Loss: 64.782926
Epoch 251 | Loss: 64.848022
Epoch 252 | Loss: 64.975679
Epoch 253 | Loss: 64.560056
Epoch 254 | Loss: 65.810836
Epoch 255 | Loss: 67.234888
Epoch 256 | Loss: 65.354101
Epoch 257 | Loss: 66.371509
Epoch 258 | Loss: 67.729175
