nohup: 忽略输入
/data5/store1/wry-u22/anaconda3/envs/py311/lib/python3.11/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
cuda
Epoch   1 | Loss: 977.162140
Epoch   2 | Loss: 964.133438
Epoch   3 | Loss: 956.512947
Epoch   4 | Loss: 949.531708
Epoch   5 | Loss: 946.148048
Epoch   6 | Loss: 943.904884
Epoch   7 | Loss: 945.315773
Epoch   8 | Loss: 943.160011
Epoch   9 | Loss: 941.969170
Epoch  10 | Loss: 944.709572
Epoch  11 | Loss: 942.177048
Epoch  12 | Loss: 944.333557
Epoch  13 | Loss: 943.453873
Epoch  14 | Loss: 941.410851
Epoch  15 | Loss: 942.821106
Epoch  16 | Loss: 942.886147
Epoch  17 | Loss: 943.184097
Epoch  18 | Loss: 940.960541
Epoch  19 | Loss: 942.557037
Epoch  20 | Loss: 941.339096
Epoch  21 | Loss: 938.245361
Epoch  22 | Loss: 936.213989
Epoch  23 | Loss: 934.503654
Epoch  24 | Loss: 927.995369
Epoch  25 | Loss: 922.764381
Epoch  26 | Loss: 918.609406
Epoch  27 | Loss: 914.081543
Epoch  28 | Loss: 904.395973
Epoch  29 | Loss: 894.294937
Epoch  30 | Loss: 872.279762
Epoch  31 | Loss: 833.831406
Epoch  32 | Loss: 792.041756
Epoch  33 | Loss: 752.810074
Epoch  34 | Loss: 721.786713
Epoch  35 | Loss: 703.932617
Epoch  36 | Loss: 674.291840
Epoch  37 | Loss: 654.678444
Epoch  38 | Loss: 633.529686
Epoch  39 | Loss: 615.189484
Epoch  40 | Loss: 599.632759
Epoch  41 | Loss: 588.959953
Epoch  42 | Loss: 572.418900
Epoch  43 | Loss: 562.249580
Epoch  44 | Loss: 552.045677
Epoch  45 | Loss: 545.099449
Epoch  46 | Loss: 537.428612
Epoch  47 | Loss: 530.700783
Epoch  48 | Loss: 524.760166
Epoch  49 | Loss: 519.457275
Epoch  50 | Loss: 514.444084
Epoch  51 | Loss: 508.232048
Epoch  52 | Loss: 507.644375
Epoch  53 | Loss: 500.733009
Epoch  54 | Loss: 493.187798
Epoch  55 | Loss: 490.837147
Epoch  56 | Loss: 485.415264
Epoch  57 | Loss: 482.663017
Epoch  58 | Loss: 476.872753
Epoch  59 | Loss: 474.402809
Epoch  60 | Loss: 469.956696
Epoch  61 | Loss: 464.801933
Epoch  62 | Loss: 466.785313
Epoch  63 | Loss: 460.793316
Epoch  64 | Loss: 453.746090
Epoch  65 | Loss: 449.291229
Epoch  66 | Loss: 445.806332
Epoch  67 | Loss: 443.363762
Epoch  68 | Loss: 438.556416
Epoch  69 | Loss: 438.318745
Epoch  70 | Loss: 437.396839
Epoch  71 | Loss: 430.187412
Epoch  72 | Loss: 432.653576
Epoch  73 | Loss: 442.848141
Epoch  74 | Loss: 436.188541
Epoch  75 | Loss: 444.786648
Epoch  76 | Loss: 431.482075
Epoch  77 | Loss: 419.520077
Epoch  78 | Loss: 415.870399
Epoch  79 | Loss: 411.118752
Epoch  80 | Loss: 410.053089
Epoch  81 | Loss: 406.372158
Epoch  82 | Loss: 404.840275
Epoch  83 | Loss: 405.739857
Epoch  84 | Loss: 401.367798
Epoch  85 | Loss: 399.878700
Epoch  86 | Loss: 400.663433
Epoch  87 | Loss: 398.178070
Epoch  88 | Loss: 393.375706
Epoch  89 | Loss: 392.975712
Epoch  90 | Loss: 392.291058
Epoch  91 | Loss: 390.117905
Epoch  92 | Loss: 387.945644
Epoch  93 | Loss: 386.264603
Epoch  94 | Loss: 384.995987
Epoch  95 | Loss: 384.329628
Epoch  96 | Loss: 386.503315
Epoch  97 | Loss: 390.057766
Epoch  98 | Loss: 379.898117
Epoch  99 | Loss: 380.024746
Epoch 100 | Loss: 373.579224
Epoch 101 | Loss: 373.812698
Epoch 102 | Loss: 370.092163
Epoch 103 | Loss: 368.208103
Epoch 104 | Loss: 367.609600
Epoch 105 | Loss: 366.667812
Epoch 106 | Loss: 364.373497
Epoch 107 | Loss: 362.658012
Epoch 108 | Loss: 361.334114
Epoch 109 | Loss: 365.187122
Epoch 110 | Loss: 361.014515
Epoch 111 | Loss: 359.243767
Epoch 112 | Loss: 357.058777
Epoch 113 | Loss: 353.575550
Epoch 114 | Loss: 353.113342
Epoch 115 | Loss: 351.470421
Epoch 116 | Loss: 351.178215
Epoch 117 | Loss: 349.059956
Epoch 118 | Loss: 348.990547
Epoch 119 | Loss: 343.658241
Epoch 120 | Loss: 345.968960
Epoch 121 | Loss: 348.659130
Epoch 122 | Loss: 341.262733
Epoch 123 | Loss: 341.300529
Epoch 124 | Loss: 336.045803
Epoch 125 | Loss: 333.860668
Epoch 126 | Loss: 333.514919
Epoch 127 | Loss: 331.025368
Epoch 128 | Loss: 332.154430
Epoch 129 | Loss: 331.473362
Epoch 130 | Loss: 328.777775
Epoch 131 | Loss: 325.013573
Epoch 132 | Loss: 324.445549
Epoch 133 | Loss: 324.438072
Epoch 134 | Loss: 321.435802
Epoch 135 | Loss: 320.776756
Epoch 136 | Loss: 319.542130
Epoch 137 | Loss: 319.452888
Epoch 138 | Loss: 318.727806
Epoch 139 | Loss: 321.453449
Epoch 140 | Loss: 319.606186
Epoch 141 | Loss: 314.780823
Epoch 142 | Loss: 313.273636
Epoch 143 | Loss: 312.275620
Epoch 144 | Loss: 311.552044
Epoch 145 | Loss: 311.123482
Epoch 146 | Loss: 309.616467
Epoch 147 | Loss: 308.333748
Epoch 148 | Loss: 311.962864
Epoch 149 | Loss: 307.886147
Epoch 150 | Loss: 309.900127
Epoch 151 | Loss: 305.995182
Epoch 152 | Loss: 309.465214
Epoch 153 | Loss: 308.308525
Epoch 154 | Loss: 305.441738
Epoch 155 | Loss: 306.678478
Epoch 156 | Loss: 302.987644
Epoch 157 | Loss: 302.403107
Epoch 158 | Loss: 302.101807
Epoch 159 | Loss: 302.062859
Epoch 160 | Loss: 301.550713
Epoch 161 | Loss: 304.558052
Epoch 162 | Loss: 300.230740
Epoch 163 | Loss: 301.257954
Epoch 164 | Loss: 299.861828
Epoch 165 | Loss: 298.601685
Epoch 166 | Loss: 297.766220
Epoch 167 | Loss: 298.894009
Epoch 168 | Loss: 297.267170
Epoch 169 | Loss: 296.797321
Epoch 170 | Loss: 296.760971
Epoch 171 | Loss: 298.289120
Epoch 172 | Loss: 299.653423
Epoch 173 | Loss: 300.570560
Epoch 174 | Loss: 299.243618
Epoch 175 | Loss: 300.605530
Epoch 176 | Loss: 295.567348
Epoch 177 | Loss: 297.017429
Epoch 178 | Loss: 294.155750
Epoch 179 | Loss: 295.543049
Epoch 180 | Loss: 294.858967
Epoch 181 | Loss: 295.981464
Epoch 182 | Loss: 300.112080
Epoch 183 | Loss: 297.213963
Epoch 184 | Loss: 296.051373
Epoch 185 | Loss: 297.613415
Epoch 186 | Loss: 296.832161
Epoch 187 | Loss: 290.328220
Epoch 188 | Loss: 291.143417
Epoch 189 | Loss: 291.480068
Epoch 190 | Loss: 294.374550
Epoch 191 | Loss: 292.021618
Epoch 192 | Loss: 290.943981
Epoch 193 | Loss: 289.839306
Epoch 194 | Loss: 288.367401
Epoch 195 | Loss: 289.169819
Epoch 196 | Loss: 287.505829
Epoch 197 | Loss: 288.011272
Epoch 198 | Loss: 291.314930
Epoch 199 | Loss: 287.810471
Epoch 200 | Loss: 288.411686
Epoch 201 | Loss: 286.909142
Epoch 202 | Loss: 288.477329
Epoch 203 | Loss: 287.335831
Epoch 204 | Loss: 285.639214
Epoch 205 | Loss: 284.333157
Epoch 206 | Loss: 283.809464
Epoch 207 | Loss: 283.380070
Epoch 208 | Loss: 284.097424
Epoch 209 | Loss: 285.619202
Epoch 210 | Loss: 282.650269
Epoch 211 | Loss: 282.286308
Epoch 212 | Loss: 282.332722
Epoch 213 | Loss: 282.609875
Epoch 214 | Loss: 282.748810
Epoch 215 | Loss: 283.132961
Epoch 216 | Loss: 285.524700
Epoch 217 | Loss: 285.589653
Epoch 218 | Loss: 288.878353
Epoch 219 | Loss: 286.988495
Epoch 220 | Loss: 284.906059
Epoch 221 | Loss: 283.659431
Epoch 222 | Loss: 285.632397
Epoch 223 | Loss: 283.193455
Epoch 224 | Loss: 280.048443
Epoch 225 | Loss: 278.646187
Epoch 226 | Loss: 279.750645
Epoch 227 | Loss: 277.927872
Epoch 228 | Loss: 278.449795
Epoch 229 | Loss: 278.072136
Epoch 230 | Loss: 277.614594
Epoch 231 | Loss: 276.605698
Epoch 232 | Loss: 277.385361
Epoch 233 | Loss: 276.273827
Epoch 234 | Loss: 278.024467
Epoch 235 | Loss: 277.060444
Epoch 236 | Loss: 276.368038
Epoch 237 | Loss: 274.660717
Epoch 238 | Loss: 274.965397
Epoch 239 | Loss: 275.411423
Epoch 240 | Loss: 274.319626
Epoch 241 | Loss: 274.553299
Epoch 242 | Loss: 274.900791
Epoch 243 | Loss: 274.711285
Epoch 244 | Loss: 277.497009
Epoch 245 | Loss: 276.481430
Epoch 246 | Loss: 276.759647
Epoch 247 | Loss: 274.161255
Epoch 248 | Loss: 272.567654
Epoch 249 | Loss: 271.802567
Epoch 250 | Loss: 271.284748
Epoch 251 | Loss: 272.811123
Epoch 252 | Loss: 271.628563
Epoch 253 | Loss: 270.870718
Epoch 254 | Loss: 270.672579
Epoch 255 | Loss: 271.104553
Epoch 256 | Loss: 269.822435
Epoch 257 | Loss: 276.188412
Epoch 258 | Loss: 273.328722
Epoch 259 | Loss: 274.897926
Epoch 260 | Loss: 270.033653
Epoch 261 | Loss: 269.551153
Epoch 262 | Loss: 268.736061
Epoch 263 | Loss: 268.450043
Epoch 264 | Loss: 270.925377
Epoch 265 | Loss: 268.674335
Epoch 266 | Loss: 276.377663
Epoch 267 | Loss: 277.847610
Epoch 268 | Loss: 278.868683
Epoch 269 | Loss: 267.149200
Epoch 270 | Loss: 267.455971
Epoch 271 | Loss: 269.330095
Epoch 272 | Loss: 266.225273
Epoch 273 | Loss: 264.666389
Epoch 274 | Loss: 264.412048
Epoch 275 | Loss: 264.381947
Epoch 276 | Loss: 263.999119
Epoch 277 | Loss: 264.469254
Epoch 278 | Loss: 263.846781
Epoch 279 | Loss: 263.135679
Epoch 280 | Loss: 262.396235
Epoch 281 | Loss: 262.310774
Epoch 282 | Loss: 262.651348
Epoch 283 | Loss: 262.720163
Epoch 284 | Loss: 262.600460
